IDX,상호명,상권업종중분류명,시군구명,행정동명,도로명주소,경도,위도
13506,몽펠리에,제과제빵떡케익,시흥시,정왕3동,경기도 시흥시 정왕대로 64,126.7235107,37.35424065
13507,쏭쓰집밥,한식,시흥시,월곶동,경기도 시흥시 월곶중앙로70번길 3,126.7381565,37.38960184
13508,왁스헤어,이/미용/건강,시흥시,신현동,경기도 시흥시 신현로38번길 7,126.7848749,37.40635513
13509,돼지순대국,별식/퓨전요리,시흥시,신천동,경기도 시흥시 삼미시장1길 27,126.7833347,37.44081335
13510,성희네야채곱창,한식,시흥시,정왕1동,경기도 시흥시 정왕천로369번길 28-1,126.7467007,37.34303623
13511,열빈,중식,시흥시,신천동,경기도 시흥시 신천로7번길 2,126.7920964,37.43354168
13512,심봉사도로케,한식,시흥시,정왕2동,경기도 시흥시 정왕대로117번길 26,126.730802,37.35358926
13513,조박사옛날통닭,유흥주점,시흥시,신현동,경기도 시흥시 신현로38번길 23,126.7823635,37.40798723
13514,케이에스디시흥,세탁/가사서비스,시흥시,정왕1동,경기도 시흥시 공단1대로 244,126.7284351,37.3353175
13515,수제왕만두,분식,시흥시,군자동,경기도 시흥시 도일로 133,126.784194,37.34220208
13516,대명이발관,이/미용/건강,시흥시,대야동,경기도 시흥시 호현로 84-1,126.787709,37.44705748
13517,오국수,분식,시흥시,대야동,경기도 시흥시 은행로 169,126.7981493,37.44577651
13518,너나들이까페,커피점/카페,시흥시,정왕2동,경기도 시흥시 서촌상가1길 11,126.7328446,37.3475741
13519,쏠로김밥,분식,시흥시,대야동,경기도 시흥시 호현로 42-6,126.7853504,37.44405081
13520,진미감자탕,한식,시흥시,능곡동,경기도 시흥시 승지로60번길 28,126.8118715,37.36837074
13521,김철헤어스튜디오,이/미용/건강,시흥시,군자동,경기도 시흥시 군자로492번길 13,126.7830165,37.34523555
13522,베트남식품,종합소매점,시흥시,정왕본동,경기도 시흥시 정왕시장길 51,126.7485509,37.34579503
13523,병천순대,별식/퓨전요리,시흥시,정왕본동,경기도 시흥시 정왕시장길 52,126.7489498,37.34555597
13524,쑈노래방,무도/유흥/가무,시흥시,정왕본동,경기도 시흥시 정왕시장길 52,126.7489498,37.34555597
13525,91커피,커피점/카페,시흥시,신천동,경기도 시흥시 수인로3325번길 6,126.7885927,37.43850662
13526,옛날통닭,유흥주점,시흥시,신천동,경기도 시흥시 신천4길 21,126.7800457,37.4380673
13527,삼십팔년전통그옛날손짜장,중식,시흥시,은행동,경기도 시흥시 수인로 3111,126.8098432,37.43239717
13528,향미각,한식,시흥시,과림동,경기도 시흥시 금오로 607-1,126.8326205,37.45506943
13529,대박전,한식,시흥시,연성동,경기도 시흥시 연성로29번길 22-1,126.8060781,37.39270396
13530,금강산감자탕,한식,시흥시,신천동,경기도 시흥시 신천로 81,126.7858055,37.43756796
13531,국시애,분식,시흥시,연성동,경기도 시흥시 연성로13번길 11,126.8042677,37.39149628
13532,세븐일레븐시흥신천점B,종합소매점,시흥시,신천동,경기도 시흥시 호현로22번길 14,126.7855656,37.44122374
13533,파티노래주점,유흥주점,시흥시,신천동,경기도 시흥시 호현로22번길 9-1,126.7856157,37.44162072
13534,일미등갈비,한식,시흥시,신천동,경기도 시흥시 삼미시장2길 46,126.7848436,37.43974762
13535,엄청난오뎅,유흥주점,시흥시,월곶동,경기도 시흥시 월곶중앙로 53,126.7392744,37.38825318
13536,동신철판,가정/주방/인테리어,시흥시,과림동,경기도 시흥시 금오로 336,126.8355407,37.43365329
13537,홍두깨칼국수전문점,분식,시흥시,대야동,경기도 시흥시 하우로 1,126.787076,37.45616053
13538,귀족가요광장,유흥주점,시흥시,정왕3동,경기도 시흥시 옥구상가2길 28,126.7222609,37.35206463
13539,꾼떡,분식,시흥시,신천동,경기도 시흥시 신천로79번길 10-1,126.7847901,37.43746742
13540,헤어숲,이/미용/건강,시흥시,정왕1동,경기도 시흥시 큰솔로 12-1,126.7520857,37.33884018
13541,풀하우스공인중개사사무소,부동산중개,시흥시,대야동,경기도 시흥시 대야로 46,126.7908263,37.44717051
13542,대영옥황토대중탕,대중목욕탕/휴게,시흥시,신천동,경기도 시흥시 삼미시장3길 20-1,126.7830393,37.44021562
13543,알천지,한식,시흥시,과림동,경기도 시흥시 범안로 521-1,126.8311004,37.44234964
13544,케익프라자,제과제빵떡케익,시흥시,매화동,경기도 시흥시 매화2로19번길 2,126.8123378,37.4168251
13545,동아전기조명냉동자재도소매,가정/주방/인테리어,시흥시,대야동,경기도 시흥시 복지로 88,126.791627,37.446575
13546,진영셀프부페,부페,시흥시,신천동,경기도 시흥시 은행로 21,126.7933136,37.43444614
13547,연탄구이,한식,시흥시,정왕2동,경기도 시흥시 서촌상가2길 29,126.732516,37.34563332
13548,정든집,한식,시흥시,과림동,경기도 시흥시 금오로618번길 17,126.8342026,37.45726558
13549,성담유통오뎅,분식,시흥시,정왕1동,경기도 시흥시 정왕대로 210,126.7368562,37.34593204
13550,성담유통시화이마트,종합소매점,시흥시,정왕1동,경기도 시흥시 정왕대로 210,126.7368562,37.34593204
13551,수피아해초랑,한식,시흥시,목감동,경기도 시흥시 동서로857번길 28-27,126.8408459,37.38636407
13552,복지환경,세탁/가사서비스,시흥시,신현동,경기도 시흥시 미산로 111-10,126.7964361,37.41867361
13553,순두부능이백숙,한식,시흥시,대야동,경기도 시흥시 하우로94번길 54,126.7898474,37.46303687
13554,별밤퓨전호프,유흥주점,시흥시,정왕4동,경기도 시흥시 함송로29번길 7,126.7313963,37.36388564
13555,8800켄터키치킨,닭/오리요리,시흥시,정왕4동,경기도 시흥시 함송로14번길 13-15,126.7294476,37.36296367
13556,컷트클럽,이/미용/건강,시흥시,신천동,경기도 시흥시 수인로3409번길 40,126.7796787,37.4383969
13557,인사이드피시방,PC/오락/당구/볼링등,시흥시,정왕1동,경기도 시흥시 평안상가3길 12,126.7496904,37.33696772
13558,경인목재합판,철물/난방/건설자재소매,시흥시,정왕본동,경기도 시흥시 역전로 73,126.7580132,37.3420923
13559,금강1번지부동산,부동산중개,시흥시,정왕1동,경기도 시흥시 정왕대로266번길 6,126.7409284,37.34267759
13560,가정식자연밥상,부페,시흥시,신천동,경기도 시흥시 은행로 21,126.7933136,37.43444614
13561,유플러스스퀘어,사진/광학/정밀기기소매,시흥시,정왕4동,경기도 시흥시 함송로14번길 13-17,126.7299756,37.36244674
13562,누보헤어,이/미용/건강,시흥시,목감동,경기도 시흥시 목감우회로 51,126.861912,37.3822346
13563,현대공인중개사,부동산중개,시흥시,정왕4동,경기도 시흥시 배곧3로 80,126.7290489,37.37053722
13564,마벨헤어,이/미용/건강,시흥시,장곡동,경기도 시흥시 진말로19번길 17,126.7835432,37.37903057
13565,아미사우나,대중목욕탕/휴게,시흥시,정왕2동,경기도 시흥시 중심상가로 161,126.7338972,37.34605358
13566,금강공판장,종합소매점,시흥시,정왕1동,경기도 시흥시 정왕대로266번길 6,126.7409284,37.34267759
13567,보스턴오뎅월곶포구점,유흥주점,시흥시,월곶동,경기도 시흥시 월곶중앙로 71,126.7372978,37.38895293
13568,오케이포차,유흥주점,시흥시,대야동,경기도 시흥시 비둘기공원6길 16,126.7909032,37.44239576
13569,딜라잇,커피점/카페,시흥시,신천동,경기도 시흥시 수인로3325번길 42,126.7887678,37.43535476
13570,한빛크린,세탁/가사서비스,시흥시,정왕1동,경기도 시흥시 공단1대로 244,126.7284351,37.3353175
13571,정왕슈퍼,종합소매점,시흥시,정왕4동,경기도 시흥시 옥구천동로 401,126.7299917,37.35880666
13572,경인타이어,자동차/자동차용품,시흥시,정왕본동,경기도 시흥시 큰솔로96번길 19,126.757381,37.34347329
13573,해와달미술학원,학원-음악미술무용,시흥시,정왕1동,경기도 시흥시 정왕대로266번길 6,126.7409284,37.34267759
13574,클럽큐마트,종합소매점,시흥시,목감동,경기도 시흥시 수인로 2323,126.8626245,37.38664764
13575,방일,한식,시흥시,정왕3동,경기도 시흥시 오이도로 251-1,126.6896368,37.34064282
13576,신천만화카페,커피점/카페,시흥시,신천동,경기도 시흥시 수인로 3366,126.78495,37.440857
13577,대성자원,중고품소매/교환,시흥시,정왕본동,경기도 시흥시 정왕천로450번길 17,126.7557527,37.34571782
13578,더드림,유흥주점,시흥시,월곶동,경기도 시흥시 월곶중앙로 48,126.7398552,37.38863781
13579,식객,한식,시흥시,정왕본동,경기도 시흥시 역전로290번길 11,126.7406685,37.3528297
13580,열린식당,기타음식업,시흥시,정왕1동,경기도 시흥시 공단1대로260번안길 6,126.7275462,37.33182086
13581,뷰티플러스,이/미용/건강,시흥시,정왕4동,경기도 시흥시 옥구천동로 401,126.7297648,37.35820953
13582,협신전기,가정/주방/인테리어,시흥시,신현동,경기도 시흥시 양우재길 42-7,126.7861235,37.42417268
13583,대장간,한식,시흥시,목감동,경기도 시흥시 목감우회로 51,126.861912,37.3822346
13584,씨앤에프치킨호프,유흥주점,시흥시,군자동,경기도 시흥시 한우물로 41,126.7832462,37.34638226
13585,한신고향부폐식당,한식,시흥시,목감동,경기도 시흥시 새미길 3,126.8594233,37.37433536
13586,배곧신도시,부동산중개,시흥시,정왕4동,경기도 시흥시 배곧3로 80,126.7290489,37.37053722
13587,아미찜질방,대중목욕탕/휴게,시흥시,정왕2동,경기도 시흥시 중심상가로 161,126.7338972,37.34605358
13588,복권명당,기타판매업,시흥시,정왕4동,경기도 시흥시 함송로14번길 13-17,126.7299756,37.36244674
13589,라피네뷰티,이/미용/건강,시흥시,대야동,경기도 시흥시 비둘기공원7길 19,126.7940621,37.44413101
13590,설레임,커피점/카페,시흥시,연성동,경기도 시흥시 하중로 159,126.8027205,37.39718429
13591,동양그릇쇼핑센타,가정/주방/인테리어,시흥시,정왕본동,경기도 시흥시 다솜마을2길 4,126.7403196,37.35006877
13592,바오스앤밥스,양식,시흥시,월곶동,경기도 시흥시 월곶해안로 107,126.7343007,37.38922724
13593,원피스풀클럽,유흥주점,시흥시,정왕3동,경기도 시흥시 옥구상가3길 15-6,126.7229709,37.35345992
13594,동신유리,종합소매점,시흥시,신천동,경기도 시흥시 청룡저수지길 430,126.7807652,37.43550675
13595,청춘닭강정돈까스,양식,시흥시,신천동,경기도 시흥시 삼미시장4길 21,126.7823809,37.43970425
13596,광천젓갈,한식,시흥시,정왕3동,경기도 시흥시 오이도로 167,126.6881916,37.34587092
13597,예스보일러,철물/난방/건설자재소매,시흥시,군자동,경기도 시흥시 군자로 471-1,126.783135,37.34767864
13598,24시한방전주콩나물국밥,한식,시흥시,대야동,경기도 시흥시 복지로 105-6,126.7921033,37.44858019
13599,엠노래타운,유흥주점,시흥시,정왕1동,경기도 시흥시 중심상가3길 30,126.7354572,37.34388071
13600,착한돼지,한식,시흥시,정왕1동,경기도 시흥시 중심상가로 185,126.7358932,37.34480444
13601,무식한뼈갈비,한식,시흥시,연성동,경기도 시흥시 하중로 192,126.8035815,37.39417447
13602,침대갤러리,가구소매,시흥시,정왕1동,경기도 시흥시 봉우재로41번길 7,126.7440782,37.34667571
13603,능곡푸드식당,한식,시흥시,능곡동,경기도 시흥시 승지로69번길 11,126.809341,37.37061596
13604,새롬씽크인테리어,가정/주방/인테리어,시흥시,정왕4동,경기도 시흥시 함송로 24,126.7303691,37.36320784
13605,강남부동산,부동산중개,시흥시,정왕4동,경기도 시흥시 배곧3로 80,126.7290489,37.37053722
13606,금강공인중개사,부동산중개,시흥시,정왕1동,경기도 시흥시 정왕대로266번길 6,126.7409284,37.34267759
13607,성은이네오이도젓갈,한식,시흥시,정왕3동,경기도 시흥시 오이도로 173,126.6880745,37.34546415
13608,미친닭날개구이,중식,시흥시,정왕본동,경기도 시흥시 군서로42번길 2,126.7477724,37.34577778
13609,나폴리,커피점/카페,시흥시,목감동,경기도 시흥시 동서로857번길 28-16,126.8410016,37.38578892
13610,광림공인중개사,부동산중개,시흥시,정왕1동,경기도 시흥시 정왕대로266번길 6,126.7409284,37.34267759
13611,탑공인중개사,부동산중개,시흥시,정왕1동,경기도 시흥시 정왕대로266번길 6,126.7409284,37.34267759
13612,장곡동즉석떡볶이,분식,시흥시,연성동,경기도 시흥시 연성로 83-1,126.8125869,37.39102146
13613,한진리싸이클리닝,중고품소매/교환,시흥시,과림동,경기도 시흥시 금오로289번길 5,126.8353867,37.42901137
13614,탑공인중개사,부동산중개,시흥시,장곡동,경기도 시흥시 진말로 36-1,126.7858933,37.38033422
13615,엄마손맛손찐빵,제과제빵떡케익,시흥시,연성동,경기도 시흥시 하중로 119,126.7996986,37.39971263
13616,송탄부대찌개,한식,시흥시,연성동,경기도 시흥시 시청로 59,126.8005049,37.37959128
13617,경치과운남쌀국수,분식,시흥시,정왕1동,경기도 시흥시 큰솔로 35,126.7520959,37.34094876
13618,일구주점,유흥주점,시흥시,정왕1동,경기도 시흥시 중심상가로 195,126.7368275,37.34427379
13619,전부치는집,한식,시흥시,정왕4동,경기도 시흥시 배곧4로 81-13,126.7324575,37.3752863
13620,샛별놀이방,유아교육,시흥시,정왕1동,경기도 시흥시 정왕천로369번길 21-9,126.7467428,37.3418563
13621,양념집어향,한식,시흥시,정왕3동,경기도 시흥시 오이도중앙로36번길 12,126.6886207,37.34585765
13622,고향슈퍼,종합소매점,시흥시,목감동,경기도 시흥시 동서로 1079,126.8598793,37.38523357
13623,배스킨라빈스,패스트푸드,시흥시,목감동,경기도 시흥시 목감우회로 51,126.861912,37.3822346
13624,설렘헤어,이/미용/건강,시흥시,정왕4동,경기도 시흥시 배곧4로 81-13,126.7324575,37.3752863
13625,성지식당,한식,시흥시,정왕2동,경기도 시흥시 엠티브이27로20번길 16,126.6992947,37.3231068
13626,수피부관리실,이/미용/건강,시흥시,정왕본동,경기도 시흥시 죽율로 38,126.7612681,37.34799231
13627,조박사옛날통닭,닭/오리요리,시흥시,신현동,경기도 시흥시 신현로38번길 15,126.7841786,37.40680751
13628,이천억플라워,선물/팬시/기념품,시흥시,연성동,경기도 시흥시 하상로 1,126.8122703,37.39104531
13629,장군숯불갈비,한식,시흥시,신천동,경기도 시흥시 신천3길 46,126.781322,37.4388013
13630,늘푸른푸드,한식,시흥시,목감동,경기도 시흥시 동서로707번길 27,126.8269462,37.38701993
13631,마임시화정왕지사,건강/미용식품,시흥시,정왕3동,경기도 시흥시 옥구상가3길 25,126.7225978,37.35415871
13632,에스피씨,PC/오락/당구/볼링등,시흥시,정왕1동,경기도 시흥시 엠티브이25로58번길 4,126.7108031,37.31979974
13633,지수호프,유흥주점,시흥시,대야동,경기도 시흥시 복지로53번길 16,126.7879584,37.44490655
13634,호텔플릇,모텔/여관/여인숙,시흥시,정왕4동,경기도 시흥시 함송로14번길 13-10,126.7290926,37.36259043
13635,집밥반찬배달,음/식료품소매,시흥시,정왕4동,경기도 시흥시 정왕신길로49번길 8,126.7269901,37.35808058
13636,라이또PC방,종합소매점,시흥시,정왕4동,경기도 시흥시 함송로14번길 13-15,126.7294476,37.36296367
13637,영심이떡볶이앤김밥,분식,시흥시,목감동,경기도 시흥시 목감중앙로 20,126.8528383,37.37673156
13638,마미네쿠키집,제과제빵떡케익,시흥시,군자동,경기도 시흥시 군자로 474,126.7831425,37.34721918
13639,고기구이,한식,시흥시,대야동,경기도 시흥시 복지로43번길 4-1,126.7886345,37.44362498
13640,큰맘할매순대국,별식/퓨전요리,시흥시,정왕3동,경기도 시흥시 오이도중앙로 15,126.690605,37.34662751
13641,옥귀도횟집,일식/수산물,시흥시,정왕3동,경기도 시흥시 오이도로 235,126.6877327,37.34110828
13642,춘천닭갈비,닭/오리요리,시흥시,월곶동,경기도 시흥시 월곶중앙로 35,126.7411604,37.38757045
13643,싸커라인,종합소매점,시흥시,신천동,경기도 시흥시 신천로 91,126.7858806,37.43851483
13644,카페53,커피점/카페,시흥시,대야동,경기도 시흥시 복지로53번길 1,126.7892707,37.44411807
13645,힘찬장어,한식,시흥시,신천동,경기도 시흥시 신천천서로 10,126.7852998,37.439491
13646,여비서노래광장,무도/유흥/가무,시흥시,정왕3동,경기도 시흥시 옥구상가2길 3,126.7244113,37.35371874
13647,좋은만남,유흥주점,시흥시,신천동,경기도 시흥시 신천천서로 10,126.7852998,37.439491
13648,스완,한식,시흥시,능곡동,경기도 시흥시 승지로 54,126.8103415,37.36874281
13649,초밥전문점,일식/수산물,시흥시,신천동,경기도 시흥시 신천로 103,126.7863976,37.43938515
13650,매화식당,한식,시흥시,대야동,경기도 시흥시 서해안로1670번길 139,126.8076428,37.44859383
13651,떡볶킹,제과제빵떡케익,시흥시,신천동,경기도 시흥시 시흥대로1073번길 4-6,126.7926129,37.43233955
13652,수피아레스토랑,양식,시흥시,목감동,경기도 시흥시 동서로857번길 28-27,126.8408459,37.38636407
13653,미즈팩토리키친,한식,시흥시,정왕4동,경기도 시흥시 서해안로 699,126.7370791,37.37977792
13654,한가네홍두깨손칼국수,분식,시흥시,신천동,경기도 시흥시 삼미시장2길 36,126.7837975,37.44015134
13655,캠핑장,한식,시흥시,신천동,경기도 시흥시 수인로3395번길 22,126.7810584,37.43972666
13656,러브라인,한식,시흥시,정왕3동,경기도 시흥시 옥구상가2길 3,126.7244113,37.35371874
13657,크레이지종합유통,종합소매점,시흥시,정왕본동,경기도 시흥시 봉화로 324,126.7635395,37.35538671
13658,간장게장백반,일식/수산물,시흥시,신천동,경기도 시흥시 삼미시장2길 13,126.7816685,37.44112957
13659,와싸다디씨마트,종합소매점,시흥시,장곡동,경기도 시흥시 진말로3번길 12,126.7841609,37.37783852
13660,파리바게뜨,제과제빵떡케익,시흥시,목감동,경기도 시흥시 목감우회로 51,126.861912,37.3822346
13661,폰다방,커피점/카페,시흥시,연성동,경기도 시흥시 새재로17번길 7-1,126.8014963,37.38115115
13662,신세계,유흥주점,시흥시,정왕본동,경기도 시흥시 봉우재로 58,126.7463104,37.34750133
13663,늘행복한솜씨방,학원기타,시흥시,정왕4동,경기도 시흥시 함송로29번길 39,126.7344788,37.36518915
13664,상차림,한식,시흥시,신천동,경기도 시흥시 신천천서로 22,126.7842817,37.43885882
13665,장치봉의맵꼬만명태찜,한식,시흥시,군자동,경기도 시흥시 도일로112번안길 22,126.7859903,37.34208537
13666,천상인간,유흥주점,시흥시,정왕본동,경기도 시흥시 정왕시장길 51,126.7485509,37.34579503
13667,알파시티헤어스토리,이/미용/건강,시흥시,월곶동,경기도 시흥시 월곶중앙로30번길 31,126.7435456,37.39012777
13668,샬롬청소,세탁/가사서비스,시흥시,연성동,경기도 시흥시 하중로 179,126.8035067,37.39532707
13669,유스다이어트,건강/미용식품,시흥시,장곡동,경기도 시흥시 인선길 100,126.7801429,37.37983352
13670,헤어사랑,이/미용/건강,시흥시,신현동,경기도 시흥시 신현로38번길 15,126.7841786,37.40680751
13671,한바다산업,세탁/가사서비스,시흥시,연성동,경기도 시흥시 관곡지로 39-12,126.7988795,37.40078558
13672,타코벨,한식,시흥시,정왕4동,경기도 시흥시 서해안로 699,126.7370791,37.37977792
13673,창고호프,한식,시흥시,정왕3동,경기도 시흥시 옥구상가3길 23-5,126.7228086,37.35371046
13674,헤어뷰,이/미용/건강,시흥시,은행동,경기도 시흥시 대은로104번길 11,126.7999183,37.44539803
13675,해오름학원,학원기타,시흥시,대야동,경기도 시흥시 은행로173번길 9,126.7972414,37.44530774
13676,휴힐테라피,이/미용/건강,시흥시,정왕본동,경기도 시흥시 다솜마을2길 4,126.7403196,37.35006877
13677,히바린,한식,시흥시,정왕4동,경기도 시흥시 서해안로 699,126.7370791,37.37977792
13678,자매떡집,제과제빵떡케익,시흥시,정왕본동,경기도 시흥시 군서로18번길 13,126.7503388,37.34550757
13679,숲1,한식,시흥시,목감동,경기도 시흥시 동서로857번길 28-27,126.8408459,37.38636407
13680,잔비어,유흥주점,시흥시,능곡동,경기도 시흥시 승지로60번길 12,126.8116393,37.36877388
13681,하이루차이나퓨전호프,유흥주점,시흥시,정왕1동,경기도 시흥시 중심상가3길 11-1,126.7369421,37.34484268
13682,로또대박,기타판매업,시흥시,정왕2동,경기도 시흥시 서촌상가2길 30-1,126.7321415,37.34575545
13683,아지트포차,유흥주점,시흥시,군자동,경기도 시흥시 도일로123번길 4,126.7838283,37.34178384
13684,시골오리농장,닭/오리요리,시흥시,대야동,경기도 시흥시 계수로192번길 14-1,126.8187806,37.45110246
13685,거시환경,세탁/가사서비스,시흥시,연성동,경기도 시흥시 시청로68번길 30,126.8022269,37.38206862
13686,순희헤어,이/미용/건강,시흥시,정왕본동,경기도 시흥시 군서로42번길 7-1,126.7480437,37.34642941
13687,찡바이크,운동/경기용품소매,시흥시,능곡동,경기도 시흥시 승지로69번길 9,126.8095049,37.37024817
13688,소리나무음악교육키즈뮤직둥가둥가,의복의류,시흥시,월곶동,경기도 시흥시 월곶중앙로70번길 3,126.7381565,37.38960184
13689,이태리피자킨,패스트푸드,시흥시,정왕본동,경기도 시흥시 정왕시장길 77,126.7501162,37.3473614
13690,브릭스딜리버리,가방/신발/액세서리,시흥시,정왕2동,경기도 시흥시 정왕신길로139번길 14,126.7353752,37.35415184
13691,하수도뚫음누수,주택수리,시흥시,신천동,경기도 시흥시 수인로3395번길 19-1,126.781313,37.44005366
13692,아구랑홈밀,일식/수산물,시흥시,정왕4동,경기도 시흥시 배곧4로 81-13,126.7324575,37.3752863
13693,장산마트,종합소매점,시흥시,정왕2동,경기도 시흥시 서촌상가1길 11,126.7328446,37.3475741
13694,육여사생태갈치조림,한식,시흥시,정왕2동,경기도 시흥시 역전로 305-1,126.7382364,37.35247941
13695,장모족발,한식,시흥시,정왕4동,경기도 시흥시 배곧4로 81-13,126.7324575,37.3752863
13696,네이처하임어린이집,학원기타,시흥시,목감동,경기도 시흥시 수풀안길 19-27,126.8652322,37.37995979
13697,벤틀리,한식,시흥시,정왕3동,경기도 시흥시 옥구상가3길 7-6,126.7237006,37.35302628
13698,제트엑스제트신자헤어샵,이/미용/건강,시흥시,신천동,경기도 시흥시 시흥대로1073번길 11,126.791355,37.43186716
13699,착한가게,한식,시흥시,장곡동,경기도 시흥시 인선길 100,126.7801429,37.37983352
13700,부동산하우스,부동산중개,시흥시,정왕4동,경기도 시흥시 옥구천동로 401,126.7298065,37.35707465
13701,현주헤어,이/미용/건강,시흥시,신천동,경기도 시흥시 수인로3395번길 45,126.7812641,37.43749419
13702,패션이야기,의복의류,시흥시,정왕본동,경기도 시흥시 정왕시장길 52,126.7489498,37.34555597
13703,2호맛나포차,유흥주점,시흥시,신천동,경기도 시흥시 삼미시장1길 19,126.7839148,37.44058505
13704,쌍방울,의복의류,시흥시,신천동,경기도 시흥시 삼미시장3길 16,126.7837103,37.43995221
13705,마마교자관,종합소매점,시흥시,정왕본동,경기도 시흥시 정왕시장길 51,126.7485509,37.34579503
13706,대천부,한식,시흥시,정왕본동,경기도 시흥시 정왕시장길 52,126.7489498,37.34555597
13707,바보스,유흥주점,시흥시,정왕4동,경기도 시흥시 배곧4로 81-13,126.7324575,37.3752863
13708,엔터커피,커피점/카페,시흥시,정왕1동,경기도 시흥시 공단1대로 367,126.7404963,37.32935538
13709,신호세탁소,세탁/가사서비스,시흥시,정왕3동,경기도 시흥시 옥구천서로373번길 9,126.7261627,37.3556118
13710,쿠잉,커피점/카페,시흥시,매화동,경기도 시흥시 매화로 97,126.8157201,37.41079495
13711,김양비어,유흥주점,시흥시,정왕4동,경기도 시흥시 배곧4로 81-13,126.7324575,37.3752863
13712,유월의꿈,제과제빵떡케익,시흥시,정왕4동,경기도 시흥시 배곧4로 81-13,126.7324575,37.3752863
13713,장미세탁,세탁/가사서비스,시흥시,정왕본동,경기도 시흥시 군서로24번길 13-1,126.7500285,37.3458467
13714,경아수산,음/식료품소매,시흥시,월곶동,경기도 시흥시 월곶중앙로14번길 24,126.7445915,37.38903059
13715,커피콩수제쿠키수제청,커피점/카페,시흥시,대야동,경기도 시흥시 대야로13번길 12,126.788156,37.44526899
13716,옛날통닭,닭/오리요리,시흥시,정왕4동,경기도 시흥시 옥구천동로 401,126.7298065,37.35707465
13717,숲2,한식,시흥시,목감동,경기도 시흥시 동서로857번길 28-29,126.840452,37.38627911
13718,마약김밥,분식,시흥시,정왕4동,경기도 시흥시 배곧4로 81-13,126.7324575,37.3752863
13719,휠라,의복의류,시흥시,목감동,경기도 시흥시 수인로 2323,126.8626245,37.38664764
13720,오니스시,일식/수산물,시흥시,신천동,경기도 시흥시 삼미시장4길 4,126.7841097,37.43901022
13721,커피팩토리,커피점/카페,시흥시,정왕4동,경기도 시흥시 배곧4로 81-13,126.7324575,37.3752863
13722,치킨인더키친,닭/오리요리,시흥시,정왕1동,경기도 시흥시 공단1대로 263,126.7305197,37.33550208
13723,이수유통,애견/애완/동물,시흥시,신현동,경기도 시흥시 시흥대로935번길 40-7,126.7869882,37.41749578
13724,포레스트,커피점/카페,시흥시,신천동,경기도 시흥시 호현로10번길 21-2,126.7856847,37.44084653
13725,어머니소탕집,한식,시흥시,정왕1동,경기도 시흥시 큰솔로 14,126.7521856,37.33894035
13726,무진에프앤비,음/식료품소매,시흥시,매화동,경기도 시흥시 매화로 153,126.8188626,37.40921351
13727,토킹클래스,학원-어학,시흥시,정왕4동,경기도 시흥시 옥구천동로 401,126.7298065,37.35707465
13728,해밀상조,장례/묘지,시흥시,정왕본동,경기도 시흥시 봉우재로69번길 16-1,126.7453109,37.34923878
13729,맛사랑푸드,한식,시흥시,정왕4동,경기도 시흥시 정왕신길로49번길 10,126.7270345,37.35879289
13730,리더하우징,가정/주방/인테리어,시흥시,정왕1동,경기도 시흥시 봉우재로7번길 16,126.7410156,37.3448861
13731,행복푸드,한식,시흥시,정왕4동,경기도 시흥시 배곧4로 81-13,126.7324575,37.3752863
13732,뚱이아동복,의복의류,시흥시,신천동,경기도 시흥시 삼미시장1길 27,126.7833347,37.44081335
13733,아동백화점,의복의류,시흥시,신천동,경기도 시흥시 삼미시장3길 16,126.7837103,37.43995221
13734,태초식품,종합소매점,시흥시,정왕본동,경기도 시흥시 정왕시장길 51,126.7485509,37.34579503
13735,하모니마트정육코너,종합소매점,시흥시,정왕본동,경기도 시흥시 정왕시장길 52,126.7489498,37.34555597
13736,보랑제리과자점,제과제빵떡케익,시흥시,정왕본동,경기도 시흥시 정왕시장길 52,126.7489498,37.34555597
13737,길명화헤어클럽,이/미용/건강,시흥시,연성동,경기도 시흥시 하중로133번길 3,126.801076,37.3990328
13738,CAFE칼디,커피점/카페,시흥시,신천동,경기도 시흥시 삼미시장1길 19,126.7839148,37.44058505
13739,문화두레장터,한식,시흥시,장곡동,경기도 시흥시 섬말길 94,126.7839409,37.39146017
13740,3호무진장포차,유흥주점,시흥시,신천동,경기도 시흥시 삼미시장1길 19,126.7839148,37.44058505
13741,키즈뮤직둥가둥가,학원-음악미술무용,시흥시,정왕4동,경기도 시흥시 정왕신길로49번길 10,126.7270345,37.35879289
13742,양평서울해장국,한식,시흥시,과림동,경기도 시흥시 금오로 125,126.8397261,37.41505169
13743,황금성게임랜드,경마/경륜/성인오락,시흥시,신천동,경기도 시흥시 삼미시장2길 35,126.7838048,37.4403947
13744,비어하우스,분식,시흥시,정왕3동,경기도 시흥시 옥구상가2길 4,126.7239905,37.35390342
13745,니뽕내뽕,한식,시흥시,은행동,경기도 시흥시 대은로 90,126.7984614,37.44463535
13746,화장품할인매장,화장품소매,시흥시,신천동,경기도 시흥시 삼미시장3길 16,126.7837103,37.43995221
13747,한양축산도매,음/식료품소매,시흥시,정왕본동,경기도 시흥시 정왕시장길 52,126.7489498,37.34555597
13748,신천농산물,음/식료품소매,시흥시,신천동,경기도 시흥시 삼미시장3길 13,126.7838504,37.43967433
13749,김보은빵집,제과제빵떡케익,시흥시,정왕2동,경기도 시흥시 정왕대로 174,126.7334779,37.34816657
